ISBN,trove_id,title,author,issued,type,relevance_score,relevance_value,identifier_type,identifier_linktype,identifier_value,start_year,author_processed,type_processed,decade,corpus,recency_score,popularity_score
9780190323189,172092197.0,Oxford grammar : year 2 / Andrew Woods,"Woods, Andrew J",2012-2020,"Book, Book/Illustrated",13.921150207519531,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2975442768-t,2012.0,"Woods, Andrew J",Book/Illustrated,2010.0,"9780190323189 Oxford grammar : year 2 / Andrew Woods Woods, Andrew J Book/Illustrated",0.9842995169082126,0.28100648003203116
9780190323189,172092197.0,Oxford grammar : year 2 / Andrew Woods,"Woods, Andrew J",2012-2020,"Book, Book/Illustrated",13.921150207519531,very relevant,url,restricted,https://nla.gov.au/nla.obj-2975442768,2012.0,"Woods, Andrew J",Book/Illustrated,2010.0,"9780190323189 Oxford grammar : year 2 / Andrew Woods Woods, Andrew J Book/Illustrated",0.9842995169082126,0.28100648003203116
9780190323189,240094176.0,Oxford grammar. Andrew Woods,"Woods, Andrew",2020,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,,2020.0,"Woods, Andrew",Book/Illustrated,2020.0,"9780190323189 Oxford grammar. Andrew Woods Woods, Andrew Book/Illustrated",0.9939613526570048,0.013986951517087351
9781741351774,163413090.0,iMaths,"Linthorne, Chris",2008-2012,"Book/Illustrated, Book, Sound, Sound/Other sound",15.12327766418457,very relevant,,,,2008.0,"Linthorne, Chris",Book/Illustrated,2000.0,"9781741351774 iMaths Linthorne, Chris Book/Illustrated",0.9794685990338164,0.32367642871253893
9780987127150,192634628.0,Reading conventions /  Lauren O'Brien,"O'Brien, Lauren",2012,"Book/Illustrated, Book",9.91048812866211,very relevant,,,,2012.0,"O'Brien, Lauren",Book/Illustrated,2010.0,"9780987127150 Reading conventions /  Lauren O'Brien O'Brien, Lauren Book/Illustrated",0.9842995169082126,0.13864657956484652
9780987127150,180706533.0,Reading conventions :  developing inferential reading skillls and national focuses /  Lauren O'Brien,"O'Brien, Lauren",2012,"Book, Book/Illustrated",8.119243621826172,very relevant,,,,2012.0,"O'Brien, Lauren",Book/Illustrated,2010.0,"9780987127150 Reading conventions :  developing inferential reading skillls and national focuses /  Lauren O'Brien O'Brien, Lauren Book/Illustrated",0.9842995169082126,0.07506570820452454
9780195560374,26101936.0,"Grammar through text types. Peter Durkin, Virginia Ferguson","Durkin, Peter",2008,"Book/Illustrated, Book",13.144960403442385,very relevant,url,unknown,https://find.library.unisa.edu.au/discovery/fulldisplay/alma99132653401831/61USOUTHAUS_INST:UNISA,2008.0,"Durkin, Peter",Book/Illustrated,2000.0,"9780195560374 Grammar through text types. Peter Durkin, Virginia Ferguson Durkin, Peter Book/Illustrated",0.9794685990338164,0.25345534231973965
9780195560374,233502298.0,Grammar through text types - 2,"Durkin, Peter",2008,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,,2008.0,"Durkin, Peter",Book/Illustrated,2000.0,"9780195560374 Grammar through text types - 2 Durkin, Peter Book/Illustrated",0.9794685990338164,0.013986951517087351
9780725334611,9530380.0,New improved modern cursive handwriting /  Gail and Paul Nightingale,"Nightingale, Gail",2004,"Book/Illustrated, Book",9.763036727905272,very relevant,,,,2004.0,"Nightingale, Gail",Book/Illustrated,2000.0,"9780725334611 New improved modern cursive handwriting /  Gail and Paul Nightingale Nightingale, Gail Book/Illustrated",0.9746376811594203,0.13341273878674975
9781741353372,200331411.0,Think mentals. Maths strategies and practice / Chris Linthorne ; Sandra Williams ; Peter Williams,"Linthorne, Chris",2015-2018,"Book/Illustrated, Book",9.114736557006836,very relevant,,,,2015.0,"Linthorne, Chris",Book/Illustrated,2010.0,"9781741353372 Think mentals. Maths strategies and practice / Chris Linthorne ; Sandra Williams ; Peter Williams Linthorne, Chris Book/Illustrated",0.9879227053140096,0.11040108984018662
9781741353372,193611756.0,Think Mentals Student Book 6 : Maths Strategies and Practice,"Linthorne, Chris",2015-2019,"Book/Illustrated, Book",8.548882484436035,very relevant,,,,2015.0,"Linthorne, Chris",Book/Illustrated,2010.0,"9781741353372 Think Mentals Student Book 6 : Maths Strategies and Practice Linthorne, Chris Book/Illustrated",0.9879227053140096,0.09031589496057234
9781741353372,193611760.0,"Think Mentals 2 : maths strategies and practice / Chris Linthorne, Sandra Williams, Peter Williams","Linthorne, Chris",2015,"Book/Illustrated, Book",7.070510387420654,very relevant,,,,2015.0,"Linthorne, Chris",Book/Illustrated,2010.0,"9781741353372 Think Mentals 2 : maths strategies and practice / Chris Linthorne, Sandra Williams, Peter Williams Linthorne, Chris Book/Illustrated",0.9879227053140096,0.03784054289986474
9781877085444,17912378.0,"Queensland targeting handwriting /  Jane Pinsker, Susan Young, Stephen Michael King","Pinsker, Jane",2002-2003,"Book/Illustrated, Book",7.633111000061035,very relevant,,,,2002.0,"Pinsker, Jane",Book/Illustrated,2000.0,"9781877085444 Queensland targeting handwriting /  Jane Pinsker, Susan Young, Stephen Michael King Pinsker, Jane Book/Illustrated",0.9722222222222222,0.057810255043022576
9781877085444,232141602.0,"Queensland targeting handwriting. Queensland modern cursive / Jane Pinsker, Susan Young, Stephen Michael King","Pinsker, Jane",2002-2003,"Book/Illustrated, Book",7.36301851272583,very relevant,,,,2002.0,"Pinsker, Jane",Book/Illustrated,2000.0,"9781877085444 Queensland targeting handwriting. Queensland modern cursive / Jane Pinsker, Susan Young, Stephen Michael King Pinsker, Jane Book/Illustrated",0.9722222222222222,0.04822322455828824
9789810732936,196812794.0,Pr1me mathematics,Scholastic Inc,2014,"Book/Illustrated, Book",12.066633224487305,very relevant,,,,2014.0,Scholastic Inc,Book/Illustrated,2010.0,9789810732936 Pr1me mathematics Scholastic Inc Book/Illustrated,0.9867149758454107,0.2151797292541687
9789810732936,236384788.0,PR1ME Mathematics 2A Coursebook,Scholastic Education International (Singapore),2014,"Book/Illustrated, Book",6.004440307617188,very relevant,,,,2014.0,Scholastic Education International (Singapore),Book/Illustrated,2010.0,9789810732936 PR1ME Mathematics 2A Coursebook Scholastic Education International (Singapore) Book/Illustrated,0.9867149758454107,0.0
9789810730673,196812794.0,Pr1me mathematics,Scholastic Inc,2014,"Book/Illustrated, Book",12.066633224487305,very relevant,,,,2014.0,Scholastic Inc,Book/Illustrated,2010.0,9789810730673 Pr1me mathematics Scholastic Inc Book/Illustrated,0.9867149758454107,0.2151797292541687
9789810730673,236385191.0,Pr1me Mathematics 2B Practice book,Scholastic Education International (Singapore),2014,"Book/Illustrated, Book",6.004440307617188,very relevant,,,,2014.0,Scholastic Education International (Singapore),Book/Illustrated,2010.0,9789810730673 Pr1me Mathematics 2B Practice book Scholastic Education International (Singapore) Book/Illustrated,0.9867149758454107,0.0
9781862512634,,,,,,,,,,,,Unknown,Unknown,,9781862512634,0.5,0.5
9781741352696,188532159.0,Sound waves : words and sounds book / illustrations by Chris Dent ; edited by Sarah Waldon,"Murray, Barbara",2013,"Book/Illustrated, Book",7.070510387420654,very relevant,,,,2013.0,"Murray, Barbara",Book/Illustrated,2010.0,"9781741352696 Sound waves : words and sounds book / illustrations by Chris Dent ; edited by Sarah Waldon Murray, Barbara Book/Illustrated",0.9855072463768116,0.03784054289986474
9780648237334,,,,,,,,,,,,Unknown,Unknown,,9780648237334,0.5,0.5
9780763696085,235201919.0,Circle /  by Mac Barnett & Jon Klassen,"Barnett, Mac",2019-2020,"Book, Book/Illustrated",19.67304229736328,very relevant,url,restricted,https://www.overdrive.com/search?q=295D3DEC-1111-448F-B7A3-E7933D8A78F2,2019.0,"Barnett, Mac",Book/Illustrated,2010.0,"9780763696085 Circle /  by Mac Barnett & Jon Klassen Barnett, Mac Book/Illustrated",0.9927536231884058,0.48517196924757183
9781402007002,32523538.0,One hundred years of phenomenology : Husserl's Logical investigations revisited / edited by Dan Zahavi and Frederik Stjernfelt,"Zahavi, Dan",2002-2011,"Book, Book/Illustrated",8.340190887451172,very relevant,url,restricted,http://www.loc.gov/catdir/toc/fy033/2002030069.html,2002.0,"Zahavi, Dan",Book/Illustrated,2000.0,"9781402007002 One hundred years of phenomenology : Husserl's Logical investigations revisited / edited by Dan Zahavi and Frederik Stjernfelt Zahavi, Dan Book/Illustrated",0.9722222222222222,0.08290831127714053
9781402007002,232282017.0,One Hundred Years of Phenomenology,,1900,Book,6.004440307617188,very relevant,url,restricted,http://gateway.library.qut.edu.au/login?url=http://link.springer.com/openurl?genre=book&isbn=978-94-017-0093-1,1900.0,Unknown,Book,1900.0,9781402007002 One Hundred Years of Phenomenology Book,0.8490338164251208,0.0
9781400316908,,,,,,,,,,,,Unknown,Unknown,,9781400316908,0.5,0.5
9780670072361,152833419.0,One small island :  the story of Macquarie Island /  Alison Lester and Coral Tulloch,"Lester, Alison",1900-2019,"Book, Book/Illustrated",19.968074798583984,very relevant,url,unknown,https://find.library.unisa.edu.au/discovery/fulldisplay/alma9915866454601831/61USOUTHAUS_INST:UNISA,1900.0,"Lester, Alison",Book/Illustrated,1900.0,"9780670072361 One small island :  the story of Macquarie Island /  Alison Lester and Coral Tulloch Lester, Alison Book/Illustrated",0.8490338164251208,0.49564425454175676
9781920962425,161929744.0,New wave mental maths /  Eddy Krajcar,"Krajcar, Eddy",1999-2018,"Book, Book/Illustrated",15.39225959777832,very relevant,url,unknown,https://find.library.unisa.edu.au/discovery/fulldisplay/alma9916459908801831/61USOUTHAUS_INST:UNISA,1999.0,"Krajcar, Eddy",Book/Illustrated,1990.0,"9781920962425 New wave mental maths /  Eddy Krajcar Krajcar, Eddy Book/Illustrated",0.9685990338164251,0.3332240396907209
9780190320232,,,,,,,,,,,,Unknown,Unknown,,9780190320232,0.5,0.5
9781741352818,,,,,,,,,,,,Unknown,Unknown,,9781741352818,0.5,0.5
9780190309961,222717172.0,Oxford Australian junior dictionary /  Oxford ; reviewed by Rosslyn Rosenberg and Margaret Wright,"Rosenberg, Rosslyn",2017-2018,"Book/Illustrated, Book",10.823433876037598,very relevant,,,,2017.0,"Rosenberg, Rosslyn",Book/Illustrated,2010.0,"9780190309961 Oxford Australian junior dictionary /  Oxford ; reviewed by Rosslyn Rosenberg and Margaret Wright Rosenberg, Rosslyn Book/Illustrated",0.9903381642512077,0.17105191892600746
9781488621802,171381009.0,"Australian signpost maths. mentals / Alan McSeveny, Rachel McSeveny","McSeveny, Alan",2012-2018,"Book/Illustrated, Book",12.590726852416992,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-664439983-t,2012.0,"McSeveny, Alan",Book/Illustrated,2010.0,"9781488621802 Australian signpost maths. mentals / Alan McSeveny, Rachel McSeveny McSeveny, Alan Book/Illustrated",0.9842995169082126,0.23378262205355688
9781488621802,171381009.0,"Australian signpost maths. mentals / Alan McSeveny, Rachel McSeveny","McSeveny, Alan",2012-2018,"Book/Illustrated, Book",12.590726852416992,very relevant,url,restricted,https://nla.gov.au/nla.obj-664439983,2012.0,"McSeveny, Alan",Book/Illustrated,2010.0,"9781488621802 Australian signpost maths. mentals / Alan McSeveny, Rachel McSeveny McSeveny, Alan Book/Illustrated",0.9842995169082126,0.23378262205355688
9781488621802,192782817.0,Australian signpost maths /  Alan McSeveny [and 4 others],"McSeveny, Alan",2012-2018,"Book, Book/Illustrated",10.823433876037598,very relevant,url,unknown,https://find.library.unisa.edu.au/discovery/fulldisplay/alma9916514611801831/61USOUTHAUS_INST:UNISA,2012.0,"McSeveny, Alan",Book/Illustrated,2010.0,"9781488621802 Australian signpost maths /  Alan McSeveny [and 4 others] McSeveny, Alan Book/Illustrated",0.9842995169082126,0.17105191892600746
9781488621802,232664496.0,"Australian signpost maths 2 : mentals / Alan McSeveny, Diane McSeveny Foster, Rachel McSeveny","McSeveny, Alan",2018,"Book/Illustrated, Book",7.070510387420654,very relevant,,,,2018.0,"McSeveny, Alan",Book/Illustrated,2010.0,"9781488621802 Australian signpost maths 2 : mentals / Alan McSeveny, Diane McSeveny Foster, Rachel McSeveny McSeveny, Alan Book/Illustrated",0.9915458937198067,0.03784054289986474
9780190312572,36375679.0,"Handwriting for New South Wales / Lesley Ljungdahl, Paul March","Ljungdahl, Lesley",2009-2019,"Book/Illustrated, Book",9.763036727905272,very relevant,,,,2009.0,"Ljungdahl, Lesley",Book/Illustrated,2000.0,"9780190312572 Handwriting for New South Wales / Lesley Ljungdahl, Paul March Ljungdahl, Lesley Book/Illustrated",0.9806763285024155,0.13341273878674975
9780190312572,37948969.0,Handwriting for New South Wales. Deborah Davis,"Williams, Maree.",2010-2019,"Book/Illustrated, Book",9.610252380371094,very relevant,,,,2010.0,"Williams, Maree.",Book/Illustrated,2010.0,"9780190312572 Handwriting for New South Wales. Deborah Davis Williams, Maree. Book/Illustrated",0.9818840579710145,0.1279896031347664
9781488621192,232513473.0,Australian Signpost Maths NSW 5 Teacher's Book,"McSeveny, Alan",1900-2018,"Book, Book/Illustrated",12.590726852416992,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-664432647-t,1900.0,"McSeveny, Alan",Book/Illustrated,1900.0,"9781488621192 Australian Signpost Maths NSW 5 Teacher's Book McSeveny, Alan Book/Illustrated",0.8490338164251208,0.23378262205355688
9781488621192,232513473.0,Australian Signpost Maths NSW 5 Teacher's Book,"McSeveny, Alan",1900-2018,"Book, Book/Illustrated",12.590726852416992,very relevant,url,restricted,https://nla.gov.au/nla.obj-664434818,1900.0,"McSeveny, Alan",Book/Illustrated,1900.0,"9781488621192 Australian Signpost Maths NSW 5 Teacher's Book McSeveny, Alan Book/Illustrated",0.8490338164251208,0.23378262205355688
9781488621192,230459040.0,"Australian signpost maths :  NSW mentals /  Alan McSeveny, Diane McSeveny-Foster, Rachel McSeveny","McSeveny, Alan",2018,"Book/Illustrated, Book",10.191031455993652,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-664431553-t,2018.0,"McSeveny, Alan",Book/Illustrated,2010.0,"9781488621192 Australian signpost maths :  NSW mentals /  Alan McSeveny, Diane McSeveny-Foster, Rachel McSeveny McSeveny, Alan Book/Illustrated",0.9915458937198067,0.14860456639355213
9781488621192,230459040.0,"Australian signpost maths :  NSW mentals /  Alan McSeveny, Diane McSeveny-Foster, Rachel McSeveny","McSeveny, Alan",2018,"Book/Illustrated, Book",10.191031455993652,very relevant,url,restricted,https://nla.gov.au/nla.obj-664432378,2018.0,"McSeveny, Alan",Book/Illustrated,2010.0,"9781488621192 Australian signpost maths :  NSW mentals /  Alan McSeveny, Diane McSeveny-Foster, Rachel McSeveny McSeveny, Alan Book/Illustrated",0.9915458937198067,0.14860456639355213
9781740202992,28141087.0,"Targeting handwriting student book : NSW foundation style / by Jane Pinsker, illustrated by Stephen Michael King","Pinsker, Jane",2001-2023,"Book, Book/Illustrated",10.823433876037598,very relevant,,,,2001.0,"Pinsker, Jane",Book/Illustrated,2000.0,"9781740202992 Targeting handwriting student book : NSW foundation style / by Jane Pinsker, illustrated by Stephen Michael King Pinsker, Jane Book/Illustrated",0.9710144927536232,0.17105191892600746
9781740202992,33292019.0,"Targeting handwriting :  NSW foundation style /  by Jane Pinsker, illustrated by Stephen Michael King","Pinsker, Jane",2001,"Book/Illustrated, Book",8.340190887451172,very relevant,,,,2001.0,"Pinsker, Jane",Book/Illustrated,2000.0,"9781740202992 Targeting handwriting :  NSW foundation style /  by Jane Pinsker, illustrated by Stephen Michael King Pinsker, Jane Book/Illustrated",0.9710144927536232,0.08290831127714053
9781740202992,249289947.0,"Targeting Handwriting : Targeting Handwriting / by Jane Pinsker, illustrated by Stephen Michael King","Pinsker, Jane",2001,"Book, Book/Illustrated",6.751034259796143,very relevant,,,,2001.0,"Pinsker, Jane",Book/Illustrated,2000.0,"9781740202992 Targeting Handwriting : Targeting Handwriting / by Jane Pinsker, illustrated by Stephen Michael King Pinsker, Jane Book/Illustrated",0.9710144927536232,0.026500622249351145
9781921358906,163420889.0,"Step it up! :  maths : maths mentals & home practice for home /  Louise Dahlin, Matthew Griffiths, Kevin Orchard","Dahlin, Louise",2012-2015,"Book/Illustrated, Book",8.340190887451172,very relevant,,,,2012.0,"Dahlin, Louise",Book/Illustrated,2010.0,"9781921358906 Step it up! :  maths : maths mentals & home practice for home /  Louise Dahlin, Matthew Griffiths, Kevin Orchard Dahlin, Louise Book/Illustrated",0.9842995169082126,0.08290831127714053
9781925168563,,,,,,,,,,,,Unknown,Unknown,,9781925168563,0.5,0.5
9781743305737,34095895.0,Strategies to achieve reading success,"Adcock, Deborah",2000-2013,"Book, Book/Illustrated",12.33508586883545,very relevant,,,,2000.0,"Adcock, Deborah",Book/Illustrated,2000.0,"9781743305737 Strategies to achieve reading success Adcock, Deborah Book/Illustrated",0.9698067632850241,0.22470855291922345
9780076044832,7832177.0,"Spelling mastery / Robert Dixon, Siegfried Engelmann, Mary Meier Bauer","Dixon, Robert, 1947-",1990-2007,"Book/Illustrated, Book",8.340190887451172,very relevant,,,,1990.0,"Dixon, Robert, 1947-",Book/Illustrated,1990.0,"9780076044832 Spelling mastery / Robert Dixon, Siegfried Engelmann, Mary Meier Bauer Dixon, Robert, 1947- Book/Illustrated",0.9577294685990339,0.08290831127714053
9780076044832,189726277.0,Spelling mastery. Level C. Workbook,"Dixon, Robert",2007,Book,7.884276390075684,very relevant,,,,2007.0,"Dixon, Robert",Book,2000.0,"9780076044832 Spelling mastery. Level C. Workbook Dixon, Robert Book",0.9782608695652174,0.06672546136563386
