ISBN,trove_id,title,author,issued,type,relevance_score,relevance_value,identifier_type,identifier_linktype,identifier_value
9780190312091,234306837,"Oxford insight mathematics standard 1 [year] 12 / John Ley, Michael Fuller, Daniel Mansfield","Ley, John, 1958-",1900-2019,"Book/Illustrated, Book",8.548882484436035,very relevant,,,
9780190312145,233563683,"Oxford insight mathematics standard 2. John Ley, Michael Fuller, Daniel Mansfield ; additional resource contributors, Barbara Marinakis, Andrew Holland","Ley, John, 1958-",2019,"Book/Illustrated, Book",9.451655387878418,very relevant,,,
9780190312145,234306837,"Oxford insight mathematics standard 1 [year] 12 / John Ley, Michael Fuller, Daniel Mansfield","Ley, John, 1958-",1900-2019,"Book/Illustrated, Book",8.548882484436035,very relevant,,,
9781876918613,193313104,Economics :  YR 11 ATAR course /  Alana Brentnall,"Tibbitt, Andrew",2014,"Book/Illustrated, Book",6.3984904289245605,very relevant,,,
9781876918613,257253794,WACE Study Guide Economics Year 11 ATAR Course,"Tibbit, Andrew",2014,Book,6.0044403076171875,very relevant,,,
9780134126081,,,,,,,,,,
9780198434528,160315451,"English A: language and literature :  course companion /  Rob Allison, Brian Chanen","Allison, Rob",2011-2019,"Book, Book/Illustrated",6.751034259796143,very relevant,,,
9780198434528,235636334,English a : Language and literature: course companion,,2019,Book,6.0044403076171875,very relevant,,,
9780170449090,245289383,"Human perspectives ATAR units 1&2 / TJ Newton, AP Joyce, Rachel Whan","Newton, T. J. (Terry J.)",2020,"Book/Illustrated, Book",7.633111000061035,very relevant,,,
9780170449168,245954623,"Human perspectives ATAR Units 3&4 / T.J. Newton, A.P. Joyce, Rachel Whan","Newton, T. J. (Terry J.)",2020,"Book, Book/Illustrated",7.070510387420654,very relevant,,,
9780076923441,,,,,,,,,,
9780170129374,,,,,,,,,,
9781876659196,193238678,Design and Techology 2nd Edition,Peter and Roger Metcalfe,2015,Book,6.0044403076171875,very relevant,,,
9780170408929,228271866,"Chemistry in focus :  year 11 /  Roland Smith, Anna Davis","Smith, Roland, 1937-",2017,"Book/Illustrated, Book",9.286694526672363,very relevant,,,
9780170408929,230286788,Chemistry in Focus Prelim 11 Student Book with 4 Access Codes,"Smith, Roland",2017,Book,6.0044403076171875,very relevant,,,
9780170413152,222694650,Maths in focus : year 11 mathematics advanced / Margaret Grove,"Grove, Margaret",2018,"Book/Illustrated, Book",8.935046195983887,very relevant,,,
9780170413152,236592477,Maths in Focus 11 Mathematics Advanced Student Book with 1 Access Code,"Grove, Margaret",2018,Book,6.0044403076171875,very relevant,,,
9781488620928,8422964,Global interactions / Grant Kleeman ... [and four others],"Kleeman, Grant",2007-2025,"Book, Book/Illustrated",15.012596130371094,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-860477362-t
9781488620928,8422964,Global interactions / Grant Kleeman ... [and four others],"Kleeman, Grant",2007-2025,"Book, Book/Illustrated",15.012596130371094,very relevant,url,restricted,https://nla.gov.au/nla.obj-936316585
9781488620928,230220979,Pearson global interactions :  NSW Stage 6 Geography syllabus /  Grant Kleeman [and two others],"Kleeman, Grant",2018,"Book/Illustrated, Book",8.548882484436035,very relevant,,,
9780077023171,,,,,,,,,,
9780198434610,235575119,"English A : Literature : course companion / Anna Androulaki, Brent Whitted","ANDROULAKI, ANNA",2019,"Book, Book/Illustrated",6.0044403076171875,very relevant,,,
9781108623995,230372559,Cambridge senior mathematics for queensland specialist mathematics units 1&2 : digital bundle (with hotmaths) / Cambridge University Press,,2018,Book,6.0044403076171875,very relevant,,,
9780190313586,,,,,,,,,,
9780190310158,234746656,New century physics for Queensland / Richard Walding,"Walding, Richard",2019,"Book/Illustrated, Book",10.324828147888184,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-1871838500-t
9780190310158,234746656,New century physics for Queensland / Richard Walding,"Walding, Richard",2019,"Book/Illustrated, Book",10.324828147888184,very relevant,url,restricted,https://nla.gov.au/nla.obj-1871838500
9781108590211,,,,,,,,,,
9781108595452,256191892,CSM QLD General Mathematics Units 1 and 2 Digital,Cambridge University Press & Assessment,2018,Book,6.751034259796143,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-3290528133-t
9781108595452,256191892,CSM QLD General Mathematics Units 1 and 2 Digital,Cambridge University Press & Assessment,2018,Book,6.751034259796143,very relevant,url,restricted,https://nla.gov.au/nla.obj-3290528133
9781108469043,235089759,"CambridgeMaths stage 6. Bill Pender, David Sadler, Derek Ward, Brian Dorofaeff, Julia Shea","Pender, W. (William)",2018-2019,"Book, Book/Illustrated",12.673349380493164,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2899430292-t
9781108469043,235089759,"CambridgeMaths stage 6. Bill Pender, David Sadler, Derek Ward, Brian Dorofaeff, Julia Shea","Pender, W. (William)",2018-2019,"Book, Book/Illustrated",12.673349380493164,very relevant,url,restricted,https://nla.gov.au/nla.obj-2891564257
9781108469043,230844560,Cambridgemaths stage 6 mathematics advanced year 11 : print bundle (textbook and hotmaths) / Cambridge University Press,,2018,Book,6.0044403076171875,very relevant,,,
9780190326302,37557626,"Justice & outcomes :  legal studies for VCE Units 3 & 4 /  Margaret Beazer, Michelle Humphreys, Lisa Filippin","Beazer, Margaret",1900-2025,"Book, Book/Illustrated, Periodical, Periodical/Journal, magazine, other",14.074238777160645,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2912508551-t
9780190326302,37557626,"Justice & outcomes :  legal studies for VCE Units 3 & 4 /  Margaret Beazer, Michelle Humphreys, Lisa Filippin","Beazer, Margaret",1900-2025,"Book, Book/Illustrated, Periodical, Periodical/Journal, magazine, other",14.074238777160645,very relevant,url,restricted,https://nla.gov.au/nla.obj-2912508551
9780190326302,245980499,"Justice & outcomes :  legal studies for VCE Units 3 & 4 Student Book + obook assess /  Lisa Filippin, Annie Wilson, Peter Farrar and Margaret Beazer","Filippin, Lisa",2021,"Book/Illustrated, Book",7.36301851272583,very relevant,,,
9780198307747,25341724,"Biology : course companion / Andrew Allott, David Mindorff","Allott, Andrew",2007-2023,"Book, Book/Illustrated",7.633111000061035,very relevant,url,restricted,http://openlibrary.org/books/OL26049744M
9781108827355,,,,,,,,,,
9780190313654,,,,,,,,,,
9781108461542,236609385,"General Mathematics /  Peter Jones, Michael Evans, Kay Lipson, Kyle Staggard","Jones, Peter",2018-2019,"Book/Illustrated, Book",8.548882484436035,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2892321697-t
9781108461542,236609385,"General Mathematics /  Peter Jones, Michael Evans, Kay Lipson, Kyle Staggard","Jones, Peter",2018-2019,"Book/Illustrated, Book",8.548882484436035,very relevant,url,restricted,https://nla.gov.au/nla.obj-2892321697
9781108461542,234598116,Cambridge senior mathematics for queensland general mathematics units 3&4 : print bundle (textbook and hotmaths) / Cambridge University Press,"Jones, Peter",2019,"Book/Illustrated, Book",6.0044403076171875,very relevant,,,
9781108461542,244607232,CSM QLD General Mathematics Units 3 And 4,"Jones, Peter",2013,Book,6.0044403076171875,very relevant,,,
9780521861533,20742136,"Mathematical methods for physics and engineering /  K.F. Riley, M.P. Hobson and S.J. Bence","Riley, K. F. (Kenneth Franklin),  1936-",2006-2012,"Book, Book/Illustrated, Conference Proceedings",9.114736557006836,very relevant,url,restricted,http://proquest.safaribooksonline.com/?fpi=9781139637374
9780190313449,234746657,"Chemistry for queensland /  Krystle Kuipers, Paul Devlin, Martin Brabec, Philip Sharpe, Carrie Bloomfield","Kuipers, Krystle",2013-2025,"Book, Book/Illustrated",9.451655387878418,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-3554031174-t
9780190313449,234746657,"Chemistry for queensland /  Krystle Kuipers, Paul Devlin, Martin Brabec, Philip Sharpe, Carrie Bloomfield","Kuipers, Krystle",2013-2025,"Book, Book/Illustrated",9.451655387878418,very relevant,url,restricted,https://nla.gov.au/nla.obj-3554031174
9780190313449,238767329,"Chemistry for Queensland. Units 3 & 4 / Krystle Kuipers, Paul Devlin, Martin Brabec, Philip Sharpe, Carrie Bloomfield","Kuipers, Krytle",2013-2019,"Book, Book/Illustrated",7.070510387420654,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-1993954447-t
9780190313449,238767329,"Chemistry for Queensland. Units 3 & 4 / Krystle Kuipers, Paul Devlin, Martin Brabec, Philip Sharpe, Carrie Bloomfield","Kuipers, Krytle",2013-2019,"Book, Book/Illustrated",7.070510387420654,very relevant,url,restricted,https://nla.gov.au/nla.obj-1993954447
9780190313449,235569672,"Chemistry for Queensland Units 3&4 / authors: Krystle Kuipers, Philip Sharpe, Martin Brabec, Carrie Bloomfield, Paul Devlin",,2019,Book,6.0044403076171875,very relevant,,,
9781108461788,236208556,"Creative inquiry :  visual art for Queensland senior secondary students /  Angela Brown, Jo-Anne Hine, Andrew Peachey, Julie Seidel, Leanne Shead","Brown, Angela",2018-2025,"Book/Illustrated, Book",8.548882484436035,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2848227120-t
9781108461788,236208556,"Creative inquiry :  visual art for Queensland senior secondary students /  Angela Brown, Jo-Anne Hine, Andrew Peachey, Julie Seidel, Leanne Shead","Brown, Angela",2018-2025,"Book/Illustrated, Book",8.548882484436035,very relevant,url,restricted,https://nla.gov.au/nla.obj-2848227120
9781108461788,230372543,Creative inquiry : visual arts for queensland senior secondary students / Cambridge University Press,,2018,Book,6.0044403076171875,very relevant,,,
9781108459778,236609379,Essential mathematics / Neil Capps [and three others],"Capps, Neil",2018-2020,"Book, Book/Illustrated",8.548882484436035,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2678316748-t
9781108459778,236609379,Essential mathematics / Neil Capps [and three others],"Capps, Neil",2018-2020,"Book, Book/Illustrated",8.548882484436035,very relevant,url,restricted,https://nla.gov.au/nla.obj-2678316748
9781108459778,235173538,Cambridge senior mathematics for queensland essential mathematics units 3&4 : print bundle (textbook and hotmaths) / Cambridge University Press,"Capps, Neil",2019,"Book/Illustrated, Book",6.0044403076171875,very relevant,,,
9780190313340,235128960,Psychology for Queensland /  Lorelle Burton [and 5 others],"Burton, Lorelle,  1971-",2013-2019,"Book, Book/Illustrated",9.610252380371094,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-1871768614-t
9780190313340,235128960,Psychology for Queensland /  Lorelle Burton [and 5 others],"Burton, Lorelle,  1971-",2013-2019,"Book, Book/Illustrated",9.610252380371094,very relevant,url,restricted,https://nla.gov.au/nla.obj-1871768614
9780190313340,235569673,Psychology for Queensland Units 3&4 / Lorelle Burton (author) ; Karen Marangio (author) ; Roger Edwards (author) ; Vicki Moore (author),"Burton, Lorelle, 1971-",2019,Book,6.3984904289245605,very relevant,,,
9780190313340,253429278,Psychology for Queensland Units 3&4 Student book,"Burton, Lorelle",2019,Book,6.0044403076171875,very relevant,,,
9781108592451,230372558,"Specialist mathematics /  Michael Evans, Kay Lipson, Douglas Wallace, David Treeby","Evans, Michael (Michael Wyndham)",2018-2023,"Book, Book/Illustrated",8.340190887451172,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-3144515427-t
9781108592451,230372558,"Specialist mathematics /  Michael Evans, Kay Lipson, Douglas Wallace, David Treeby","Evans, Michael (Michael Wyndham)",2018-2023,"Book, Book/Illustrated",8.340190887451172,very relevant,url,restricted,https://nla.gov.au/nla.obj-3144515427
9781108592451,234883437,Cambridge senior mathematics for queensland specialist maths 3&4 : print bundle (textbook and hotmaths) / Cambridge University Press,,2019,Book,6.0044403076171875,very relevant,,,
9780413577801,6950225,The life of Galileo / by Bertolt Brecht ; translated by Desmond I. Vesey,"Brecht, Bertolt, 1898-1956",1900-2021,"Book, Book/Illustrated, Audio book, Book/Braille",19.209867477416992,very relevant,url,restricted,http://openlibrary.org/books/OL21340245M
9780648930105,218692388,"Power, accountability & rights : WACE politics and law ATAR. author: Stephen King ; editors: Alison Harris & Michael Filer","King, Stephen B.",2016-2021,"Book, Book/Illustrated",7.633111000061035,very relevant,,,
9781921333569,197319791,"VCE Philosophy :  a student text for Units 3 & 4 /  Lenny Robinson-McCarthy, Anna Symes","Robinson-McCarthy, Lenny",2015-2018,"Book/Illustrated, Book",7.884276390075684,very relevant,,,
9781305664166,,,,,,,,,,
9781488656910,211647537,Pearson science S.B. 10 : Australian curriculum / coordinating author : Malcolm Parsons ; authors : Greg Rickard [and twelve others],"Parsons, Malcolm, 1953-",2016-2024,"Book, Book/Illustrated",9.610252380371094,very relevant,,,
9781488656910,245372150,Pearson science SB 10 /  Malcolm Parsons,"Parsons, Malcolm",2016,"Book/Illustrated, Book",6.751034259796143,very relevant,,,
9781488656910,236592260,Pearson Science 10 Student Book with EBook,"Rickard, Greg",2016,Book,6.0044403076171875,very relevant,,,
9780170452847,245282451,Biology WA . Mya Skirving,"Skirving, Mya",2021,"Book, Book/Illustrated",6.751034259796143,very relevant,,,
9780170452847,247685224,Biology WA ATAR Units 1 and 2 with 1 Access Code,"Skirving, Mya",2021,Book,6.0044403076171875,very relevant,,,
9781447990420,228163879,"Environmental systems and societies. Andrew Davis, Garrett Nagle","Davis, Andrew, 1968-",2015-2020,"Book, Book/Illustrated",7.36301851272583,very relevant,,,
9780730356714,6894460,"Outcomes. Ron Ruskin, Lyndall Fitzgibbon ; contributing authors: Kim Proctor, Kathy Steward","Ruskin, Ron, 1947-",1996-2019,"Book, Book/Illustrated",10.940078735351562,very relevant,url,unknown,http://www.jacplus.com.au
9781488617737,224572710,Pearson chemistry 12 :  Western Australia student book,"Quinton, Geoff",2017-2018,"Book, Book/Illustrated",9.610252380371094,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-702900332-t
9781488617737,224572710,Pearson chemistry 12 :  Western Australia student book,"Quinton, Geoff",2017-2018,"Book, Book/Illustrated",9.610252380371094,very relevant,url,restricted,https://nla.gov.au/nla.obj-702900332
9781488613579,224572709,"Pearson physics 12 :  Western Australia student book /  coordinating authors Greg Moran ; authors: Doug Bail, Tracey Fisher, Geoff Lewis, Elke McKay, Gregory White","Moran, Greg",2017-2018,"Book, Book/Illustrated",9.451655387878418,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-689224121-t
9781488613579,224572709,"Pearson physics 12 :  Western Australia student book /  coordinating authors Greg Moran ; authors: Doug Bail, Tracey Fisher, Geoff Lewis, Elke McKay, Gregory White","Moran, Greg",2017-2018,"Book, Book/Illustrated",9.451655387878418,very relevant,url,restricted,https://nla.gov.au/nla.obj-689224121
9780170452922,245954668,Biology WA. Mya Skirving,"Skirving, Mya",2020,"Book/Illustrated, Book",7.070510387420654,very relevant,,,
9780170452922,247685248,Biology WA ATAR Units 3 and 4 with 1 Access Code,"Skirving, Mya",2020,Book,6.0044403076171875,very relevant,,,
9780076819690,,,,,,,,,,
9780655780731,,,,,,,,,,
9780732965679,30341747,Kookoo seikatsu : Japanese for secondary students. Keiko Aitchison,"Aitchison, Keiko",1994-2001,"Book, Book/Illustrated",12.673349380493164,very relevant,,,
9780732965679,192634377,Kookoo seikatsu : Japanese for secondary students book 1,"Aitchison, Keiko",1994-2001,"Book, Book/Illustrated",7.070510387420654,very relevant,,,
9780732965693,30341747,Kookoo seikatsu : Japanese for secondary students. Keiko Aitchison,"Aitchison, Keiko",1994-2001,"Book, Book/Illustrated",12.673349380493164,very relevant,,,
9780732965693,192635237,Kookoo seikatsu : Japanese for secondary students. Book 2 / Keiko Aitchison,"Aitchison, Keiko",1994-2009,"Book, Book/Illustrated",9.114736557006836,very relevant,,,
9781740818377,20959335,Lines to time :  a senior poetry anthology /  edited by John McKenzie,"McKenzie, J. K. (John K.)",1992-2007,Book,11.783647537231445,very relevant,,,
9781740818377,32114667,Lines to time :  a senior poetry anthology /  revised by Robert Cole,"Cole, Robert",2007,Book,8.340190887451172,very relevant,,,
9781108887199,245876312,Cambridge making and breaking the law VCE units 1 & 2 / Tim Lee [and six others],"Lee, Tim",2020,"Book/Illustrated, Book",7.070510387420654,very relevant,url,thumbnail,https://nla.gov.au/nla.obj-2900549342-t
